Satir_No,Timestamp [ns],static_inv_entropy,static_pose_chi2_error,static_culled_keyframes,norm_static_inv_entropy,norm_static_pose_chi2_error,norm_static_culled_keyframes,scaled_norm_static_inv_entropy,scaled_norm_static_pose_chi2_error,scaled_norm_static_culled_keyframes,combined_value,theta_p_raw,theta_p,sigma_p
49,1403636583663555584,0.04447972774505615,1.177023629,0.0,-0.5266130315086056,0.17354094105263157,0.0,-0.5266130315086056,0.17354094105263157,0.0,0.17354094105263157,0.11029004811685825,0.0,1.0
50,1403636583713555456,0.03972494602203358,1.627111153,0.0,-0.5321098889918687,0.308905609924812,0.0,-0.5321098889918687,0.308905609924812,0.0,0.308905609924812,0.2106370476639962,0.013296309579995252,2.31633464841953
51,1403636583763555584,0.0377269983291626,1.393965327,0.0,-0.5344196551107947,0.23878656451127822,0.0,-0.5344196551107947,0.23878656451127822,0.0,0.23878656451127822,0.1569634867527994,0.0,1.0
52,1403636583813555456,0.027048766613006592,1.205338547,0.0,-0.5467644316612641,0.18205670586466163,0.0,-0.5467644316612641,0.18205670586466163,0.0,0.18205670586466163,0.11621040137974158,0.0,1.0
53,1403636583863555584,0.026849865913391224,1.016641336,0.0,-0.5469943746665997,0.125305664962406,0.0,-0.5469943746665997,0.125305664962406,0.0,0.125305664962406,0.07769090470268278,0.0,1.0
54,1403636583913555456,0.029877662658691406,1.193546826,0.0,-0.5434940316084492,0.17851032360902253,0.0,-0.5434940316084492,0.17851032360902253,0.0,0.17851032360902253,0.1137387483116846,0.0,1.0
55,1403636583963555584,0.02847355604171764,1.154270135,0.0,-0.5451172762523495,0.166697784962406,0.0,-0.5451172762523495,0.166697784962406,0.0,0.166697784962406,0.10556893075160753,0.0,1.0
56,1403636584013555456,0.02704036235809315,1.184499191,0.0,-0.5467741475628981,0.17578923037593985,0.0,-0.5467741475628981,0.17578923037593985,0.0,0.17578923037593985,0.11184821501962824,0.0,1.0
57,1403636584063555584,0.02686023712158203,1.288267532,0.0,-0.546982384830541,0.20699775398496242,0.0,-0.546982384830541,0.20699775398496242,0.0,0.20699775398496242,0.13384289201891214,0.0,1.0
58,1403636584113555456,0.0269681215286256,1.143097269,0.0,-0.5468576629726871,0.16333752451127823,0.0,-0.5468576629726871,0.16333752451127823,0.0,0.16333752451127823,0.10326247565233954,0.0,1.0
59,1403636584163555584,0.027807474136352428,1.121663263,0.0,-0.5458873131371649,0.15689120691729325,0.0,-0.5458873131371649,0.15689120691729325,0.0,0.15689120691729325,0.09885941327064297,0.0,1.0
60,1403636584213555456,0.029170870780944824,1.143227297,0.0,-0.5443111320451505,0.1633766306766917,0.0,-0.5443111320451505,0.1633766306766917,0.0,0.1633766306766917,0.10328927325313139,0.0,1.0
61,1403636584263555584,0.026487112045287975,1.025533162,0.0,-0.5474137433002452,0.1279798983458647,0.0,-0.5474137433002452,0.1279798983458647,0.0,0.1279798983458647,0.0794573707700555,0.0,1.0
62,1403636584313555456,0.026574015617370605,1.22739669,0.0,-0.5473132767429242,0.18869073383458645,0.0,-0.5473132767429242,0.18869073383458645,0.0,0.18869073383458645,0.12085759193648879,0.0,1.0
63,1403636584363555584,0.027765393257141224,1.13682765,0.0,-0.5459359615524378,0.1614519248120301,0.0,-0.5459359615524378,0.1614519248120301,0.0,0.1614519248120301,0.10197160626979583,0.0,1.0
64,1403636584413555456,0.030292391777038574,1.124564724,0.0,-0.5430145759803022,0.1577638267669173,0.0,-0.5430145759803022,0.1577638267669173,0.0,0.1577638267669173,0.09945378367540873,0.0,1.0
65,1403636584463555584,0.031955838203430176,1.032654,0.0,-0.5410915165278264,0.1301215037593985,0.0,-0.5410915165278264,0.1301215037593985,0.0,0.1301215037593985,0.08087541947983366,0.0,1.0
66,1403636584513555456,0.03480184078216564,0.887745481,0.0,-0.5378013401362247,0.08653999428571427,0.0,-0.5378013401362247,0.08653999428571427,0.0,0.08653999428571427,0.052607770690922484,0.0,1.0
67,1403636584563555584,0.04771411418914795,0.947874333,0.0,-0.5228738564287307,0.10462385954887218,0.0,-0.5228738564287307,0.10462385954887218,0.0,0.10462385954887218,0.06418790206685278,0.0,1.0
68,1403636584613555456,0.05308234691619884,1.108093946,0.0,-0.5166678070332962,0.1528102093233083,0.0,-0.5166678070332962,0.1528102093233083,0.0,0.1528102093233083,0.09608658450456338,0.0,1.0
69,1403636584663555584,0.05968332290649403,1.205011446,0.0,-0.5090366209173479,0.18195832962406017,0.0,-0.5090366209173479,0.18195832962406017,0.0,0.18195832962406017,0.11614171973517193,0.0,1.0
70,1403636584713555456,0.06792628765106201,1.240278274,0.0,-0.4995071819062867,0.19256489443609023,0.0,-0.4995071819062867,0.19256489443609023,0.0,0.19256489443609023,0.12358576616657553,0.0,1.0
71,1403636584763555584,0.07627338171005238,1.014860866,0.0,-0.48985736218491055,0.1247701852631579,0.0,-0.48985736218491055,0.1247701852631579,0.0,0.1247701852631579,0.07733776064760899,0.0,1.0
72,1403636584813555456,0.08457267284393322,0.97812542,0.0,-0.48026280596077087,0.11372193082706768,0.0,-0.48026280596077087,0.11372193082706768,0.0,0.11372193082706768,0.07009357813053163,0.0,1.0
73,1403636584863555584,0.10178649425506592,0.914960088,0.0,-0.46036243438720703,0.09472483849624058,0.0,-0.46036243438720703,0.09472483849624058,0.0,0.09472483849624058,0.05782305982767291,0.0,1.0
74,1403636584913555456,0.10237538814544678,1.038746889,0.0,-0.45968163220179564,0.13195395157894738,0.0,-0.45968163220179564,0.13195395157894738,0.0,0.13195395157894738,0.08209117497750572,0.0,1.0
75,1403636584963555584,0.10243499279022217,1.066932574,0.0,-0.45961272509800905,0.14043084932330827,0.0,-0.45961272509800905,0.14043084932330827,0.0,0.14043084932330827,0.08774433729474207,0.0,1.0
76,1403636585013555456,0.1089102029800415,1.049017762,0.0,-0.4521269329710503,0.13504293593984965,0.0,-0.4521269329710503,0.13504293593984965,0.0,0.13504293593984965,0.0841456417533652,0.0,1.0
77,1403636585063555584,0.10939502716064453,1.158238695,0.0,-0.45156644258885026,0.16789133684210528,0.0,-0.45156644258885026,0.16789133684210528,0.0,0.16789133684210528,0.10639004206176551,0.0,1.0
78,1403636585113555456,0.11070585250854492,1.082101169,0.0,-0.4500510375623758,0.14499283278195488,0.0,-0.4500510375623758,0.14499283278195488,0.0,0.14499283278195488,0.09080657324414222,0.0,1.0
79,1403636585163555584,0.10983806848526001,1.120408941,0.0,-0.4510542560864046,0.1565139672180451,0.0,-0.4510542560864046,0.1565139672180451,0.0,0.1565139672180451,0.09860262329617578,0.0,1.0
80,1403636585213555456,0.11350268125534058,1.078200592,0.0,-0.44681770953139816,0.14381972691729322,0.0,-0.44681770953139816,0.14381972691729322,0.0,0.14381972691729322,0.09001778998618656,0.0,1.0
81,1403636585263555584,0.11847364902496338,1.005572646,0.0,-0.4410709259827013,0.12197673563909776,0.0,-0.4410709259827013,0.12197673563909776,0.0,0.12197673563909776,0.07549856893687243,0.0,1.0
82,1403636585313555456,0.07684624195098877,0.935802657,0.0,-0.4891950960104176,0.10099328030075187,0.0,-0.4891950960104176,0.10099328030075187,0.0,0.10099328030075187,0.06184620367974465,0.0,1.0
83,1403636585363555584,0.07103621959686279,0.883786109,0.0,-0.4959118848591182,0.08534920571428571,0.0,-0.4959118848591182,0.08534920571428571,0.0,0.08534920571428571,0.051852564482137736,0.0,1.0
84,1403636585413555456,0.06560122966766357,0.955543932,0.0,-0.5021951102107935,0.10693050586466166,0.0,-0.5021951102107935,0.10693050586466166,0.0,0.10693050586466166,0.06568009560119234,0.0,1.0
85,1403636585463555584,0.07545387744903564,0.836852652,0.0,-0.4908047659548721,0.0712338803007519,0.0,-0.4908047659548721,0.0712338803007519,0.0,0.0712338803007519,0.04296870484819772,0.0,1.0
86,1403636585513555456,0.07208603620529164,0.888133187,0.0,-0.49469822404012526,0.08665659759398496,0.0,-0.49469822404012526,0.08665659759398496,0.0,0.08665659759398496,0.05268176965456139,0.0,1.0
87,1403636585563555584,0.06662321090698242,1.002858205,0.0,-0.5010136290092689,0.12116036240601501,0.0,-0.5010136290092689,0.12116036240601501,0.0,0.12116036240601501,0.07496204275289621,0.0,1.0
88,1403636585613555456,0.05178284645080555,1.02427783,0.0,-0.5181701197100513,0.12760235488721802,0.0,-0.5181701197100513,0.12760235488721802,0.0,0.12760235488721802,0.07920769779488177,0.0,1.0
89,1403636585663555584,0.047878146171569824,1.127849427,0.0,-0.5226842240791101,0.15875170736842104,0.0,-0.5226842240791101,0.15875170736842104,0.0,0.15875170736842104,0.10012728825457215,0.0,1.0
90,1403636585713555456,0.04548013210296642,0.95711272,0.0,-0.5254564946786515,0.10740232180451129,0.0,-0.5254564946786515,0.10740232180451129,0.0,0.10740232180451129,0.06598574250302003,0.0,1.0
91,1403636585763555584,0.04382789134979237,1.009515643,0.0,-0.5273665995956157,0.12316259939849626,0.0,-0.5273665995956157,0.12316259939849626,0.0,0.12316259939849626,0.0762787075167621,0.0,1.0
92,1403636585813555456,0.042996227741241566,1.202593061,0.0,-0.5283280604147497,0.18123099578947366,0.0,-0.5283280604147497,0.18123099578947366,0.0,0.18123099578947366,0.11563413919558074,0.0,1.0
93,1403636585863555584,0.0423266887664796,1.062446965,0.0,-0.5291020939115842,0.13908179398496237,0.0,-0.5291020939115842,0.13908179398496237,0.0,0.13908179398496237,0.0868414557004607,0.0,1.0
94,1403636585913555456,0.04240983724594116,1.309959044,0.0,-0.5290059685018021,0.21352151699248118,0.0,-0.5290059685018021,0.21352151699248118,0.0,0.21352151699248118,0.1385279950729057,0.0,1.0
95,1403636585963555584,0.039026618003845215,1.459016701,0.0,-0.5329172046198322,0.258350887518797,0.0,-0.5329172046198322,0.258350887518797,0.0,0.258350887518797,0.171562697555443,0.0,1.0
96,1403636586013555456,0.037347972393036,1.555102305,0.0,-0.5348578353837734,0.2872488135338345,0.0,-0.5348578353837734,0.2872488135338345,0.0,0.2872488135338345,0.19365611297804913,0.0,1.0
97,1403636586063555584,0.03688013553619385,1.785021057,0.0,-0.5353986872413944,0.35639731037593986,0.0,-0.5353986872413944,0.35639731037593986,0.0,0.35639731037593986,0.24918779745947037,0.061484746824337945,7.086989935609457
98,1403636586113555456,0.038808465003967174,1.648070179,0.0,-0.5331694046196911,0.3152090763909775,0.0,-0.5331694046196911,0.3152090763909775,0.0,0.3152090763909775,0.2156490417592656,0.019561302199081997,2.936568917709118
99,1403636586163555584,0.039514005184173584,1.389155248,0.0,-0.5323537512321693,0.23733992421052633,0.0,-0.5323537512321693,0.23733992421052633,0.0,0.23733992421052633,0.1558952789313949,0.0,1.0
100,1403636586213555456,0.028927206993103027,1.564403788,0.0,-0.54459282428543,0.29004625203007517,0.0,-0.54459282428543,0.29004625203007517,0.0,0.29004625203007517,0.19582893583941557,0.0,1.0
101,1403636586263555584,0.027840495109557994,1.524145464,0.0,-0.5458491386016671,0.27793848541353383,0.0,-0.5458491386016671,0.27793848541353383,0.0,0.27793848541353383,0.1864682296223879,0.0,1.0
102,1403636586313555456,0.02763998508453358,1.494704984,0.0,-0.5460809420988051,0.2690842057142857,0.0,-0.5460809420988051,0.2690842057142857,0.0,0.2690842057142857,0.17969423689010305,0.0,1.0
103,1403636586363555584,0.02692842483520519,1.635046253,0.0,-0.5469035551038091,0.31129210616541353,0.0,-0.5469035551038091,0.31129210616541353,0.0,0.31129210616541353,0.21253087631808384,0.015663595397604792,2.5506959443628743
104,1403636586413555456,0.026677370071411244,1.754867161,0.0,-0.5471937918249581,0.3473284694736842,0.0,-0.5471937918249581,0.3473284694736842,0.0,0.3473284694736842,0.24168417481327467,0.052105218516593325,6.158416633142739
105,1403636586463555584,0.026012182235717773,1.504215699,0.0,-0.5479627951032164,0.27194457112781956,0.0,-0.5479627951032164,0.27194457112781956,0.0,0.27194457112781956,0.1818760129649873,0.0,1.0
106,1403636586513555456,0.026030004024505615,1.600665669,0.0,-0.5479421918791842,0.3009520809022556,0.0,-0.5479421918791842,0.3009520809022556,0.0,0.3009520809022556,0.20435797465875397,0.005447468323442443,1.539299364020802
107,1403636586563555584,0.026224493980407604,1.614444327,0.0,-0.5477173479995288,0.30509603819548875,0.0,-0.5477173479995288,0.30509603819548875,0.0,0.30509603819548875,0.20762327295279,0.0095290911909875,1.9433800279077627
108,1403636586613555456,0.027275383472442627,1.541654575,0.0,-0.5465024468526675,0.28320438345864657,0.0,-0.5465024468526675,0.28320438345864657,0.0,0.28320438345864657,0.1905254554044327,0.0,1.0
109,1403636586663555584,0.02693277597427357,1.492023247,0.0,-0.5468985248852328,0.26827766827067673,0.0,-0.5468985248852328,0.26827766827067673,0.0,0.26827766827067673,0.17908016842214594,0.0,1.0
110,1403636586713555456,0.02684342861175537,1.388611897,0.0,-0.5470018166338089,0.23717651037593987,0.0,-0.5470018166338089,0.23717651037593987,0.0,0.23717651037593987,0.1557747102923214,0.0,1.0
111,1403636586763555584,0.02634960412979115,1.463059827,0.0,-0.5475727119886807,0.25956686526315786,0.0,-0.5475727119886807,0.25956686526315786,0.0,0.25956686526315786,0.17247954201898325,0.0,1.0
112,1403636586813555456,0.026510000228881836,1.550598179,0.0,-0.5473872829723909,0.28589418917293236,0.0,-0.5473872829723909,0.28589418917293236,0.0,0.28589418917293236,0.19260613318982853,0.0,1.0
113,1403636586863555584,0.02664637565612804,1.477284674,0.0,-0.5472296235189271,0.26384501473684213,0.0,-0.5472296235189271,0.26384501473684213,0.0,0.26384501473684213,0.1757141327208969,0.0,1.0
114,1403636586913555456,0.026915550231933594,1.445186186,0.0,-0.546918439038227,0.25419133413533834,0.0,-0.546918439038227,0.25419133413533834,0.0,0.25419133413533834,0.16843481997293597,0.0,1.0
115,1403636586963555584,0.02679377794265758,1.512953612,0.0,-0.547059216251263,0.274572514887218,0.0,-0.547059216251263,0.274572514887218,0.0,0.274572514887218,0.18388601488240236,0.0,1.0
116,1403636587013555456,0.02702641487121582,1.570946961,0.0,-0.546790271825184,0.2920141236090225,0.0,-0.546790271825184,0.2920141236090225,0.0,0.2920141236090225,0.19736106447941687,0.0,1.0
117,1403636587063555584,0.02680337429046642,1.552213221,0.0,-0.5470481222075533,0.2863799160902255,0.0,-0.5470481222075533,0.2863799160902255,0.0,0.2863799160902255,0.1929824603136265,0.0,1.0
118,1403636587113555456,0.027316391468047985,1.579581775,0.0,-0.5464550387652625,0.29461106015037597,0.0,-0.5464550387652625,0.29461106015037597,0.0,0.29461106015037597,0.1993875854501518,0.0,1.0
119,1403636587163555584,0.02709156274795521,1.518712453,0.0,-0.5467149563607454,0.27630449714285715,0.0,-0.5467149563607454,0.27630449714285715,0.0,0.27630449714285715,0.1852136248933463,0.0,1.0
120,1403636587213555456,0.027520298957824818,1.608035362,0.0,-0.5462193075632084,0.3031685299248121,0.0,-0.5462193075632084,0.3031685299248121,0.0,0.3031685299248121,0.20610277831490798,0.007628472893634955,1.7552188164698606
121,1403636587263555584,0.02715134620666504,1.624909167,0.0,-0.5466458425356474,0.3082433584962406,0.0,-0.5466458425356474,0.3082433584962406,0.0,0.3082433584962406,0.21011231184545207,0.012640389806815068,2.2513985908746914
122,1403636587313555456,0.027553558349609375,1.645073721,0.0,-0.5461808573992956,0.3143078860150376,0.0,-0.5461808573992956,0.3143078860150376,0.0,0.3143078860150376,0.21493055290724533,0.01866319113405665,2.8476559222716085
123,1403636587363555584,0.027686357498168945,1.803048277,0.0,-0.546027332372059,0.36181903067669174,0.0,-0.546027332372059,0.36181903067669174,0.0,0.36181903067669174,0.25370637709467236,0.06713297136834044,7.646164165465704
124,1403636587413555456,0.02848947048187256,1.846343597,0.0,-0.5450988780556386,0.37484017954887217,0.0,-0.5450988780556386,0.37484017954887217,0.0,0.37484017954887217,0.2646590846059767,0.08082385575747086,9.001561719989615
125,1403636587463555584,0.029262006282806396,1.809062967,0.0,-0.5442057730834609,0.36362796,0.0,-0.5442057730834609,0.36362796,0.0,0.36362796,0.25521943682671683,0.06902429603339602,7.833405307306206
126,1403636587513555456,0.030124783515930176,1.774542609,0.0,-0.54320834275615,0.353245897443609,0.0,-0.54320834275615,0.353245897443609,0.0,0.353245897443609,0.24657257787444448,0.05821572234305558,6.7633565119625025
127,1403636587563555584,0.02995145320892323,2.033086038,0.0,-0.5434087246139616,0.43100331969924804,0.0,-0.5434087246139616,0.43100331969924804,0.0,0.43100331969924804,0.3135694327786558,0.1419617909733197,15.054217306358652
128,1403636587613555456,0.030621051788329967,1.895043165,0.0,-0.5426346222100231,0.38948666616541355,0.0,-0.5426346222100231,0.38948666616541355,0.0,0.38948666616541355,0.27715057934512155,0.09643822418140192,10.547384193958791
129,1403636587663555584,0.031244397163391224,1.833136006,0.0,-0.5419139917186229,0.3708679717293233,0.0,-0.5419139917186229,0.3708679717293233,0.0,0.3708679717293233,0.2613027417535822,0.07662842719197774,8.586214292005796
130,1403636587713555456,0.03176069259643555,1.82180393,0.0,-0.5413171183856237,0.36745982857142856,0.0,-0.5413171183856237,0.36745982857142856,0.0,0.36745982857142856,0.258433616642302,0.07304202080287751,8.231160059484875
131,1403636587763555584,0.031114935874938965,1.854222306,0.0,-0.5420636579480475,0.3772097160902255,0.0,-0.5420636579480475,0.3772097160902255,0.0,0.3772097160902255,0.2666675977339534,0.0833344971674417,9.25011521957673
132,1403636587813555456,0.03221786022186279,1.999274971,0.0,-0.5407886008995806,0.4208345777443609,0.0,-0.5407886008995806,0.4208345777443609,0.0,0.4208345777443609,0.3045089998511968,0.13063624981399596,13.932988731585601
